id,title,so_ky_hieu,ngay_ban_hanh,loai_van_ban,ngay_co_hieu_luc,ngay_het_hieu_luc,nguon_thu_thap,ngay_dang_cong_bao,nganh,linh_vuc,co_quan_ban_hanh,chuc_danh,nguoi_ky,pham_vi,thong_tin_ap_dung,tinh_trang_hieu_luc,agent_category,status_checked_at,status_filter
115952,"Quyết định số 57/2016/QĐ-UBND Về việc bãi bỏ Quyết định số 50/2015/QĐ-UBND ngày 12 tháng 8 năm 2015 của Ủy ban nhân dân tỉnh ban hành Quy định giải quyết thủ tục hành chính theo cơ chế một cửa thuộc lĩnh vực hộ tịch; một cửa liên thông thuộc lĩnh vực hộ tịch, cấp thẻ bảo hiểm y tế và đăng ký, quản lý cư trú tại Ủy ban nhân dân xã, phường, thị trấn trên địa bàn tỉnh Ninh Thuận",57/2016/QĐ-UBND,15/09/2016,Quyết định,25/09/2016,,Bản chính,,"Công an, Y tế, Tư pháp",Chưa phân loại,UBND tỉnh Ninh Thuận,Chủ tịch,Lưu Xuân Vĩnh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
117551,"Nghị định số 166/2016/NĐ-CP Quy định về giao dịch điện tử trong lĩnh vực bảo hiểm xã hội, bảo hiểm y tế và bảo hiểm thất nghiệp",166/2016/NĐ-CP,24/12/2016,Nghị định,01/03/2017,,,,Lao động - Thương binh và Xã hội,"Bảo hiểm thất nghiệp, Bảo hiểm xã hội",Chính phủ,,,,,Hết hiệu lực một phần,bhyt,2026-08-18,Hết hiệu lực một phần
117674,"Nghị định số 21/2016/NĐ-CP Quy định việc thực hiện chức năng thanh tra chuyên ngành về đóng bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế của cơ quan bảo hiểm xã hội",21/2016/NĐ-CP,31/03/2016,Nghị định,01/06/2016,,,,,Chưa phân loại,Chính phủ,Thủ tướng,Nguyễn Tấn Dũng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
11802,Quyết định số 170/2008/QĐ-TTg Về chế độ bảo hiểm y tế và trợ cấp mai táng đối với thanh niên xung phong thời kỳ kháng chiến chống Pháp,170/2008/QĐ-TTg,18/12/2008,Quyết định,13/01/2009,,"Công báo số 701+702, năm 2008",29/12/2008,Lao động - Thương binh và Xã hội,Người có công,Thủ tướng Chính phủ,Phó Thủ tướng,Nguyễn Sinh Hùng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
11809,Thông tư số 24/2009/TT-BLĐTBXH Hướng dẫn thực hiện Quyết định số 170/2008/QĐ-TTG ngày 18 tháng 12 năm 2008 của Thủ tướng Chính phủ về chế độ bảo hiểm y tế và trợ cấp mai táng đối với thanh niên xung phong thời kỳ kháng chiến chống Pháp,24/2009/TT-BLĐTBXH,10/07/2009,Thông tư,10/07/2009,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,Bộ Lao động - Thương binh và Xã hội,,,,,Hết hiệu lực một phần,bhyt,2026-08-18,Hết hiệu lực một phần
118234,QUYẾT ĐỊNH SỐ 53/2016/QĐ-UBND QUY ĐỊNH MỨC HỖ TRỢ ĐÓNG BẢO HIỂM Y TẾ CHO NGƯỜI THUỘC HỘ GIA ĐÌNH CẬN NGHÈO TRÊN ĐỊA BÀN TỈNH NGHỆ AN GIAI ĐOẠN 2016-2020,53/2016/QĐ-UBND,31/08/2016,Quyết định,10/09/2016,,,,Y tế,Chưa phân loại,UBND Tỉnh Nghệ An,Phó Chủ tịch,lê minh thông,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
119949,Nghị quyết số 70/2016/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh Ninh Thuận năm 2017,70/2016/NQ-HĐND,19/12/2016,Nghị quyết,30/12/2016,,,,,Chưa phân loại,HĐND tỉnh Ninh Thuận,Chủ tịch,Nguyễn Đức Thanh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
120801,"Quyết định số 04/2017/QĐ-UBND Quy định mức hỗ trợ đóng bảo hiểm y tế từ ngân sách địa phương cho đối tượng là người thuộc hộ gia đình làm nông nghiệp, lâm nghiệp, ngư nghiệp, diêm nghiệp có mức sống trung bình trên địa bàn tỉnh Nam Định",04/2017/QĐ-UBND,23/02/2017,Quyết định,05/03/2017,,,,Y tế,Bảo hiểm y tế,UBND tỉnh Nam Định,Chủ tịch,Phạm Đình Nghị,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
121610,Quyết định số 06/2017/QĐ-UBND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh Ninh Thuận năm 2017,06/2017/QĐ-UBND,23/01/2017,Quyết định,03/02/2017,,,,,Chưa phân loại,UBND tỉnh Ninh Thuận,Phó Chủ tịch,Lê Văn Bình,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
123244,"Thông tư số 04/2017/TT-BYT Ban hành Danh mục và tỷ lệ, điều kiện thanh toán đối với vật tư y tế thuộc phạm vi được hưởng của người tham gia bảo hiểm y tế",04/2017/TT-BYT,14/04/2017,Thông tư,01/06/2017,,,,Y tế,"Bảo hiểm y tế, Khám chữa bệnh",Bộ Y tế,,,,,Hết hiệu lực một phần,bhyt,2026-08-18,Hết hiệu lực một phần
12325,Lệnh số 23/2008/L-CTN Về việc công bố Luật,23/2008/L-CTN,28/11/2008,Lệnh,28/11/2008,,"Công báo số 147 + 148, năm 2009",14/03/2009,Y tế,Bảo hiểm y tế,Chủ tịch nước,Chủ tịch nước,Nguyễn Minh Triết,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
12326,Luật Bảo hiểm y tế số 25/2008/QH12,25/2008/QH12,14/11/2008,Luật,01/07/2009,,,,Y tế,Bảo hiểm y tế,Quốc hội,,,,,Hết hiệu lực một phần,bhyt,2026-08-18,Hết hiệu lực một phần
123510,Nghị quyết số 68/2017/NQ-HĐND Quy định mức hỗ trợ kinh phí đóng bảo hiểm y tế và chi phí cùng chi trả sử dụng thuốc kháng vi rút HIV đối với người nhiễm HIV/AIDS trên địa bàn tỉnh Điện Biên,68/2017/NQ-HĐND,13/07/2017,Nghị quyết,23/07/2017,,Bản chính văn bản,,Y tế,Kế hoạch tài chính,HĐND Tỉnh Điện Biên,Chủ tịch,Lò Văn Muôn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
125165,"Nghị quyết số 68/2013/QH13 Đẩy mạnh thực hiện chính sách, pháp luật về bảo hiểm y tế, tiến tới bảo hiểm y tế toàn dân",68/2013/QH13,29/11/2013,Nghị quyết,29/11/2013,,,31/12/2013,Y tế,Bảo hiểm y tế,Quốc hội,Chủ tịch Quốc hội,Nguyễn Sinh Hùng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
125229,"Thông tư liên tịch số 22/2003/TTLT-BQP-BLĐTBXH-BYT-BTC hướng dẫn Nghị định 63/2002/NĐ-CP ngày 18 tháng 6 năm 2002 của Chính phủ quy định về khám bệnh, chữa bệnh cho thân nhân sĩ quan tại ngũ",22/2003/TTLT-BQP-BLĐTBXH-BYT-BTC,12/03/2003,Thông tư liên tịch,27/03/2003,,,,Quốc phòng,Bảo hiểm y tế,"Bộ Lao động - Thương binh và Xã hội, Bộ Quốc phòng, Bộ Tài chính, Bộ Y tế",,,,,Còn hiệu lực,bhyt,2026-08-18,Còn hiệu lực
125855,Nghị quyết số 35/2017/NQ-HĐND Hỗ trợ kinh phí 30% mệnh giá mua thẻ bảo hiểm y tế cho người thuộc hộ cận nghèo trên địa bàn tỉnh Trà Vinh từ năm 2017 đến năm 2020,35/2017/NQ-HĐND,13/07/2017,Nghị quyết,23/07/2017,,văn bản giấy,,,Chưa phân loại,HĐND tỉnh Trà Vinh,Chủ tịch,Trần Trí Dũng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
126175,"Quyết định số 23/2017/QĐ-UBND Triển khai thực hiện Nghị quyết số 08/2017/NQ-HĐND Ngày 14 tháng 7 năm 2017 của Hội đồng nhân dân tỉnh Bạc Liêu về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",23/2017/QĐ-UBND,17/11/2017,Quyết định,04/12/2017,,Văn bản gốc,,,Chưa phân loại,UBND tỉnh Bạc Liêu,Chủ tịch,Dương Thành Trung,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
126742,"Quyết định số 25/2017/QĐ-UBND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ bảo hiểm y tế trong cơ sở khám bệnh, chữa bệnh Nhà nước thuộc địa phương quản lý trên địa bàn tỉnh Hà Nam",25/2017/QĐ-UBND,07/08/2017,Quyết định,01/10/2017,,,,,Chưa phân loại,UBND tỉnh Hà Nam,Chủ tịch,Nguyễn Xuân Đông,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
126957,Nghị quyết số 78/2017/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình nghèo đa chiều thiếu hụt dịch vụ xã hội cơ bản khác (không bị thiếu hụt bảo hiểm y tế) trên địa bàn tỉnh Điện Biên,78/2017/NQ-HĐND,09/12/2017,Nghị quyết,19/12/2017,,bản chính văn bản,,,Chưa phân loại,HĐND Tỉnh Điện Biên,Chủ tịch,Lò Văn Muôn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
127110,"Nghị quyết số 50/2017/NQ-HĐND Về bãi bỏ Khoản 1, Khoản 2, Khoản 3 Mục II Điều 1 Nghị quyết số 155/2009/NQ-HĐND ngày 10 tháng 12 năm 2009 của Hội đồng nhân dân tỉnh về mức hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho cán bộ không chuyên trách xã, phường, thị trấn",50/2017/NQ-HĐND,07/12/2017,Nghị quyết,18/12/2017,,,,Y tế,Khám chữa bệnh,HĐND tỉnh Quảng Nam,Chủ tịch,Nguyễn Ngọc Quang,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
127243,"Quyết định số 52/2017/QĐ-UBND Sửa đổi, bổ sung Quyết định số 52/2016/QĐ-UBND ngày 21/12/2016 của UBND tỉnh về việc hỗ trợ kinh phí đóng bảo hiểm y tế giai đoạn 2017-2020",52/2017/QĐ-UBND,19/12/2017,Quyết định,01/01/2018,,,,,Chưa phân loại,UBND tỉnh Hà Nam,Chủ tịch,Nguyễn Xuân Đông,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
127519,Quyết định số Số: 10/2018/QĐ-UBND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình nghèo đa chiều thiếu hụt dịch vụ xã hội cơ bản khác (không bị thiếu hụt bảo hiểm y tế) trên địa bàn tỉnh Điện Biên,Số: 10/2018/QĐ-UBND,30/01/2018,Quyết định,10/02/2018,,bản chính văn bản,,Y tế,Bảo hiểm y tế,UBND Tỉnh Điện Biên,Chủ tịch,Mùa A Sơn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
127616,Nghị quyết số 46/2017/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho hộ cận nghèo năm 2018 và người thuộc hộ nghèo đa chiều thiếu hụt các dịch vụ xã hội cơ bản khác (không thiếu hụt bảo hiểm y tế) giai đoạn 2017-2018 trên địa bàn tỉnh Ninh Thuận,46/2017/NQ-HĐND,11/12/2017,Nghị quyết,22/12/2017,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,HĐND tỉnh Ninh Thuận,Chủ tịch,Nguyễn Đức Thanh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
127617,Quyết định số 02/2018/QĐ-UBND Quy định mức hỗ trợ đóng bảo hiểm y tế cho hộ cận nghèo năm 2018 và người thuộc hộ nghèo đa chiều thiếu hụt các dịch vụ xã hội cơ bản khác (không thiếu hụt bảo hiểm y tế) gai đoạn 2017-2018 trên địa bàn tỉnh Ninh Thuận,02/2018/QĐ-UBND,04/01/2018,Quyết định,14/01/2018,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,UBND tỉnh Ninh Thuận,Phó Chủ tịch,Lê Văn Bình,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
127815,Nghị quyết số 65/2017/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho một số đối tượng tham gia bảo hiểm y tế do ngân sách địa phương bảo đảm trên địa bàn tỉnh Lâm Đồng,65/2017/NQ-HĐND,08/12/2017,Nghị quyết,18/12/2017,,Hệ thống văn bản pháp luật tỉnh Lâm Đồng,12/12/2017,Tài chính,Ngân sách nhà nước,HĐND Tỉnh Lâm Đồng,Chủ tịch,Trần Đức Quận,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
128759,"Quyết định số 02/2018/QĐ-UBND Bãi bỏ các quy định về thực hiện mức hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho cán bộ không chuyên trách xã, phường, thị trấn trên địa bàn tỉnh Quảng Nam theo Quyết định số 02/2010/QĐ-UBND ngày 19/01/2010 của UBND tỉnh Quảng Nam",02/2018/QĐ-UBND,31/01/2018,Quyết định,15/02/2018,,Bản chính văn bản,,Lao động - Thương binh và Xã hội,Chưa phân loại,UBND tỉnh Quảng Nam,Chủ tịch,Đinh Văn Thu,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
129005,Thông tư số 56/2017/TT-BYT quy định chi tiết thi hành Luật bảo hiểm xã hội và Luật an toàn vệ sinh lao động thuộc lĩnh vực y tế,56/2017/TT-BYT,01/03/2018,Thông tư,01/03/2018,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng,Phạm Lê Tuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
130686,Nghị quyết số 04/2018/NQ-HĐND Quy định hỗ trợ 30% mức đóng bảo hiểm y tế cho người thuộc hộ nghèo thiếu hụt dịch vụ xã hội cơ bản khác (không bị thiếu hụt bảo hiểm y tế) trên địa bàn tỉnh Thái Nguyên,04/2018/NQ-HĐND,13/07/2018,Nghị quyết,01/01/2019,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,HĐND Tỉnh Thái Nguyên,,,,,Còn hiệu lực,bhyt,2026-08-18,Còn hiệu lực
129162,Nghị quyết số 57/2018/NQ-HĐND Hỗ trợ kinh phí 30% mệnh giá mua thẻ bảo hiểm y tế cho người thuộc hộ nghèo đa chiều thiếu hụt các dịch vụ xã hội cơ bản khác (không bị thiếu hụt bảo hiểm y tế) trên địa bàn tỉnh Trà Vinh từ năm 2018 đến năm 2020,57/2018/NQ-HĐND,04/05/2018,Nghị quyết,15/05/2018,,công báo,24/05/2018,,Chưa phân loại,HĐND tỉnh Trà Vinh,Chủ tịch,Trần Trí Dũng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
129506,Quyết định số 36/2018/QĐ-UBND Quy định mức hỗ trợ kinh phí đóng Bảo hiểm y tế và chi phí cùng chi trả đối với thuốc kháng vi rút HIV (ARV) cho người nhiễm HIV/AIDS trên địa bàn tỉnh Thừa Thiên Huế,36/2018/QĐ-UBND,13/06/2018,Quyết định,25/06/2018,,,,Y tế,Chưa phân loại,UBND tỉnh Thừa Thiên Huế,,,,,Hết hiệu lực một phần,bhyt,2026-08-18,Hết hiệu lực một phần
129803,Thông tư số 39/2017/TT-BYT Quy định gói dịch vụ y tế cơ bản cho tuyến y tế cơ sở,39/2017/TT-BYT,18/10/2017,Thông tư,01/12/2017,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,,,,,Hết hiệu lực một phần,bhyt,2026-08-18,Hết hiệu lực một phần
130006,Nghị quyết số 154/2018/NQ-HĐND Quy định mức hỗ trợ và nguồn kinh phí đóng bảo hiểm y tế cho Tổ phó Tổ dân phố và Phó Trưởng thôn trên địa bàn thành phố Đà Nẵng,154/2018/NQ-HĐND,12/07/2018,Nghị quyết,01/08/2018,,,,Tài chính,Chưa phân loại,HĐND thành phố Đà Nẵng,Chủ tịch,Nguyễn Nho Trung,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
130135,Nghị quyết số 59/2018/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế từ ngân sách nhà nước cho người thuộc hộ gia đình nghèo đa chiều thiếu hụt các dịch vụ xã hội cơ bản khác (không thiếu hụt Bảo hiểm y tế) trên địa bàn tỉnh,59/2018/NQ-HĐND,20/07/2018,Nghị quyết,31/07/2018,,,,Tài chính,Lĩnh vực giá,HĐND tỉnh Bình Thuận,Chủ tịch,Nguyễn Mạnh Hùng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
131826,"Quyết định số 24/2018/QĐ-UBND Bãi bỏ Quyết định số 21/2016/QĐ-UBND ngày 19/7/2016 của Ủy ban nhân dân tỉnh về việc ban hành quy định giá thu một số dịch vụ y tế không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế và đối với người bệnh không có thẻ bảo hiểm y tế tại các cơ sở khám bệnh, chữa bệnh công lập trên địa bàn tỉnh Bình Thuận.",24/2018/QĐ-UBND,30/07/2018,Quyết định,10/08/2018,,,,Y tế,Khám chữa bệnh,UBND tỉnh Bình Thuận,Chủ tịch,Nguyễn Ngọc Hai,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
132733,"Nghị quyết số 35/2018/NQ-HĐND về thực hiện chế độ lương và hỗ trợ bảo hiểm xã hội, bảo hiểm y tế , bảo hiểm thất nghiệp đối với lao động hợp đồng vị trí nấu ăn trong các trường mầm non công lập tỉnh Quảng trị",35/2018/NQ-HĐND,08/12/2018,Nghị quyết,18/12/2018,,Cổng thông tin điện tử tỉnh Quảng trị,,Giáo dục và đào tạo,Giáo dục mầm non,HĐND Tỉnh Quảng Trị,Chủ tịch,Nguyễn Văn Hùng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
132858,"Quyết định số 51/2018/QĐ-TTg Về chi phí quản lý bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế giai đoạn 2019 - 2021",51/2018/QĐ-TTg,25/12/2018,Quyết định,10/02/2019,,,,,Chưa phân loại,Thủ tướng Chính phủ,Thủ tướng,Nguyễn Xuân Phúc,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
13323,Quyết định số 16/QĐ-UBND về việc hỗ trợ kinh phí cho đối tượng cận nghèo tham gia bảo hiểm y tế tự nguyện,16/QĐ-UBND,20/02/2006,Quyết định,01/01/2006,,,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,Phó Chủ tịch,Trần Văn Tuý,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
13341,Quyết định số 900/2002/QĐ-CT Về việc quy định tạm thời mức thu các Dịch vụ kỹ thuật phục hồi chức năng được bảo hiểm y tế thanh toán,900/2002/QĐ-CT,13/08/2002,Quyết định,,,,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,Phó Chủ tịch,Nguyễn Thị Xuyên,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
