agent_category,doc_id,other_doc_id,relationship,source_is_selected,target_is_selected,relationship_is_adverse,source_title,target_title
,snapshot-c94d7b75195a67fa:52959,snapshot-c94d7b75195a67fa:53399,REL_Can_cu,True,False,False,"Quyết định số 09/2011/QĐ-UBND Quản lý giá các loại dịch vụ khám, chữa bệnh và tiêm vaccin theo yêu cầu tại các cơ sở y tế công lập trên địa bàn thành phố Đà Nẵng",
,snapshot-c94d7b75195a67fa:52959,snapshot-c94d7b75195a67fa:31142,REL_Bai_bo,True,False,False,"Quyết định số 09/2011/QĐ-UBND Quản lý giá các loại dịch vụ khám, chữa bệnh và tiêm vaccin theo yêu cầu tại các cơ sở y tế công lập trên địa bàn thành phố Đà Nẵng",
,snapshot-c94d7b75195a67fa:52959,snapshot-c94d7b75195a67fa:36169,REL_Van_ban_can_cu,True,False,False,"Quyết định số 09/2011/QĐ-UBND Quản lý giá các loại dịch vụ khám, chữa bệnh và tiêm vaccin theo yêu cầu tại các cơ sở y tế công lập trên địa bàn thành phố Đà Nẵng",
,snapshot-c94d7b75195a67fa:52959,snapshot-c94d7b75195a67fa:52958,REL_Van_ban_dan_chieu,True,False,False,"Quyết định số 09/2011/QĐ-UBND Quản lý giá các loại dịch vụ khám, chữa bệnh và tiêm vaccin theo yêu cầu tại các cơ sở y tế công lập trên địa bàn thành phố Đà Nẵng",
,snapshot-c94d7b75195a67fa:53046,snapshot-c94d7b75195a67fa:17855,REL_Can_cu,True,False,False,"Nghị quyết số 23/2012/NQ-HĐND8 Về quy định giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Bình Dương",
,snapshot-c94d7b75195a67fa:53046,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,"Nghị quyết số 23/2012/NQ-HĐND8 Về quy định giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Bình Dương",
,snapshot-c94d7b75195a67fa:53046,snapshot-c94d7b75195a67fa:25170,REL_Can_cu,True,False,False,"Nghị quyết số 23/2012/NQ-HĐND8 Về quy định giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Bình Dương",
,snapshot-c94d7b75195a67fa:53046,snapshot-c94d7b75195a67fa:27488,REL_Can_cu,True,False,False,"Nghị quyết số 23/2012/NQ-HĐND8 Về quy định giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Bình Dương",
,snapshot-c94d7b75195a67fa:53046,snapshot-c94d7b75195a67fa:16559,REL_Can_cu,True,False,False,"Nghị quyết số 23/2012/NQ-HĐND8 Về quy định giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Bình Dương",
,snapshot-c94d7b75195a67fa:5326,snapshot-c94d7b75195a67fa:10420,REL_Can_cu,True,False,False,Quyết định số 449/1997/QĐ-UB Về việc ban hành bản quy chế làm việc của Hội đồng quản trị Bảo hiểm y tế tỉnh.,
,snapshot-c94d7b75195a67fa:5326,snapshot-c94d7b75195a67fa:11130,REL_Can_cu,True,False,False,Quyết định số 449/1997/QĐ-UB Về việc ban hành bản quy chế làm việc của Hội đồng quản trị Bảo hiểm y tế tỉnh.,
,snapshot-c94d7b75195a67fa:53313,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,Quyết định số 757/2005/QĐ-UB V/v: ban hành Quy định tạm thời về quản lý và sử dụng quỹ khám chữa bệnh miễn phí trẻ em dưới 6 tuổi,
,snapshot-c94d7b75195a67fa:5344,snapshot-c94d7b75195a67fa:10420,REL_Can_cu,True,False,False,"Quyết định số 118/1997/QĐ-UB Về việc thành lập Bảo hiểm Y tế, trực thuộc Sở Y tế.",
,snapshot-c94d7b75195a67fa:5385,snapshot-c94d7b75195a67fa:10274,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,Quyết định số 877/QĐ-UB Về việc ban hành biểu giá thu một phần viện phí,
,snapshot-c94d7b75195a67fa:5385,snapshot-c94d7b75195a67fa:10018,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,Quyết định số 877/QĐ-UB Về việc ban hành biểu giá thu một phần viện phí,
,snapshot-c94d7b75195a67fa:5385,snapshot-c94d7b75195a67fa:10274,REL_Can_cu,True,False,False,Quyết định số 877/QĐ-UB Về việc ban hành biểu giá thu một phần viện phí,
,snapshot-c94d7b75195a67fa:5385,snapshot-c94d7b75195a67fa:10420,REL_Can_cu,True,False,False,Quyết định số 877/QĐ-UB Về việc ban hành biểu giá thu một phần viện phí,
,snapshot-c94d7b75195a67fa:5385,snapshot-c94d7b75195a67fa:10018,REL_Can_cu,True,False,False,Quyết định số 877/QĐ-UB Về việc ban hành biểu giá thu một phần viện phí,
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:31524,REL_Van_ban_can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:54652,REL_Van_ban_can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:17855,REL_Can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:25170,REL_Can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:26742,REL_Can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:27488,REL_Can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:24213,REL_Can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:79543,REL_Can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54657,snapshot-c94d7b75195a67fa:15348,REL_Can_cu,True,False,False,"Quyết định số 03/2014/QĐ-UBND Ban hành Bảng giá dịch vụ kỹ thuật khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện đa khoa tỉnh, bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54681,snapshot-c94d7b75195a67fa:17855,REL_Can_cu,True,False,False,"Nghị quyết số 16/2013/NQ-HĐND Về việc thông qua Quy định bảng giá dịch vụ kỹ thuật trong khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện Đa khoa tỉnh, Bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54681,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,"Nghị quyết số 16/2013/NQ-HĐND Về việc thông qua Quy định bảng giá dịch vụ kỹ thuật trong khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện Đa khoa tỉnh, Bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54681,snapshot-c94d7b75195a67fa:25170,REL_Can_cu,True,False,False,"Nghị quyết số 16/2013/NQ-HĐND Về việc thông qua Quy định bảng giá dịch vụ kỹ thuật trong khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện Đa khoa tỉnh, Bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54681,snapshot-c94d7b75195a67fa:26742,REL_Can_cu,True,False,False,"Nghị quyết số 16/2013/NQ-HĐND Về việc thông qua Quy định bảng giá dịch vụ kỹ thuật trong khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện Đa khoa tỉnh, Bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54681,snapshot-c94d7b75195a67fa:27488,REL_Can_cu,True,False,False,"Nghị quyết số 16/2013/NQ-HĐND Về việc thông qua Quy định bảng giá dịch vụ kỹ thuật trong khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện Đa khoa tỉnh, Bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54681,snapshot-c94d7b75195a67fa:79543,REL_Can_cu,True,False,False,"Nghị quyết số 16/2013/NQ-HĐND Về việc thông qua Quy định bảng giá dịch vụ kỹ thuật trong khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện Đa khoa tỉnh, Bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54681,snapshot-c94d7b75195a67fa:15348,REL_Can_cu,True,False,False,"Nghị quyết số 16/2013/NQ-HĐND Về việc thông qua Quy định bảng giá dịch vụ kỹ thuật trong khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện Đa khoa tỉnh, Bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54681,snapshot-c94d7b75195a67fa:31524,REL_Van_ban_can_cu,True,False,False,"Nghị quyết số 16/2013/NQ-HĐND Về việc thông qua Quy định bảng giá dịch vụ kỹ thuật trong khám bệnh, chữa bệnh tuyến Trung ương thực hiện tại Bệnh viện Đa khoa tỉnh, Bệnh viện hạng II và tuyến xã trên địa bàn tỉnh Ninh Thuận",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:12326,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,True,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:36793,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,True,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế","Luật Sửa đổi, bổ sung một số điều của Luật Bảo hiểm y tế số 46/2014/QH13"
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:46744,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:15066,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:17067,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:14645,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:27117,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:32781,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:12326,REL_Can_cu,True,True,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:36793,REL_Can_cu,True,True,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế","Luật Sửa đổi, bổ sung một số điều của Luật Bảo hiểm y tế số 46/2014/QH13"
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:15057,REL_Can_cu,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:32912,REL_Can_cu,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:46744,REL_Can_cu,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:15066,REL_Can_cu,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:17067,REL_Can_cu,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:22843,REL_Can_cu,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:14645,REL_Can_cu,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:27117,REL_Can_cu,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54850,snapshot-c94d7b75195a67fa:32781,REL_Can_cu,True,False,False,"Quyết định số 08/2015/QĐ-TTg Thí điểm về giao dịch điện tử trong việc thực hiện thủ tục tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và đề nghị cấp sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:50630,REL_Quy_inh_chi_tiet_huong_dan_thi_hanh,True,False,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam",
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:12326,REL_Can_cu,True,True,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam",Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:36793,REL_Can_cu,True,True,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam","Luật Sửa đổi, bổ sung một số điều của Luật Bảo hiểm y tế số 46/2014/QH13"
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:38018,REL_Can_cu,True,True,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam",Nghị định số 105/2014/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:51054,REL_Can_cu,True,True,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam","Nghị quyết số 155/2009/NQ-HĐND Về mức hỗ trợ đóng Bảo hiểm xã hội tự nguyện, Bảo hiểm y tế cho cán bộ không chuyên trách xã, phường, thị trấn; Bảo hiểm y tế tự nguyện cho cán bộ thôn, tổ dân phố trên địa bàn tỉnh Quảng Nam"
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam",
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:15057,REL_Can_cu,True,False,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam",
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:12969,REL_Can_cu,True,False,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam",
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:12693,REL_Can_cu,True,False,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam",
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:23668,REL_Can_cu,True,False,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam",
,snapshot-c94d7b75195a67fa:54852,snapshot-c94d7b75195a67fa:50630,REL_Can_cu,True,False,False,"Quyết định số 03/2015/QĐ-UBND Về việc thực hiện hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho Công an viên thường trực cấp xã trên địa bàn tỉnh Quảng Nam",
,snapshot-c94d7b75195a67fa:55070,snapshot-c94d7b75195a67fa:12326,REL_Can_cu,True,True,False,"Quyết định số 53/2014/QĐ-UBND Ban hành Quy chế phối hợp trong việc thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi trên địa bàn tỉnh Hà Nam",Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c94d7b75195a67fa:55070,snapshot-c94d7b75195a67fa:36793,REL_Can_cu,True,True,False,"Quyết định số 53/2014/QĐ-UBND Ban hành Quy chế phối hợp trong việc thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi trên địa bàn tỉnh Hà Nam","Luật Sửa đổi, bổ sung một số điều của Luật Bảo hiểm y tế số 46/2014/QH13"
,snapshot-c94d7b75195a67fa:55070,snapshot-c94d7b75195a67fa:20068,REL_Can_cu,True,False,False,"Quyết định số 53/2014/QĐ-UBND Ban hành Quy chế phối hợp trong việc thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:55070,snapshot-c94d7b75195a67fa:14834,REL_Can_cu,True,False,False,"Quyết định số 53/2014/QĐ-UBND Ban hành Quy chế phối hợp trong việc thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:55070,snapshot-c94d7b75195a67fa:16858,REL_Can_cu,True,False,False,"Quyết định số 53/2014/QĐ-UBND Ban hành Quy chế phối hợp trong việc thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:55070,snapshot-c94d7b75195a67fa:27159,REL_Can_cu,True,False,False,"Quyết định số 53/2014/QĐ-UBND Ban hành Quy chế phối hợp trong việc thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:55070,snapshot-c94d7b75195a67fa:32514,REL_Can_cu,True,False,False,"Quyết định số 53/2014/QĐ-UBND Ban hành Quy chế phối hợp trong việc thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi trên địa bàn tỉnh Hà Nam",
,snapshot-c94d7b75195a67fa:555174c0-66ed-11f1-a036-8bf17f3cc74c,snapshot-c94d7b75195a67fa:12326,REL_Can_cu,True,True,False,Nghị quyết Quy định mức hỗ trợ đóng bảo hiểm y tế cho một số đối tượng trên địa bàn tỉnh Thái Nguyên,Luật Bảo hiểm y tế số 25/2008/QH12
,snapshot-c94d7b75195a67fa:555174c0-66ed-11f1-a036-8bf17f3cc74c,snapshot-c94d7b75195a67fa:172923,REL_Can_cu,True,True,False,Nghị quyết Quy định mức hỗ trợ đóng bảo hiểm y tế cho một số đối tượng trên địa bàn tỉnh Thái Nguyên,Luật Bảo hiểm y tế sửa đổi 2024 số 51/2024/QH15
,snapshot-c94d7b75195a67fa:555174c0-66ed-11f1-a036-8bf17f3cc74c,snapshot-c94d7b75195a67fa:179711,REL_Can_cu,True,True,False,Nghị quyết Quy định mức hỗ trợ đóng bảo hiểm y tế cho một số đối tượng trên địa bàn tỉnh Thái Nguyên,Nghị định số 188/2025/NĐ-CP hướng dẫn Luật Bảo hiểm y tế
